time,temp,voltage,current,power
1777964320.5152228,36.3,3.85,0.49,1.89
1777964321.2041235,36.3,3.85,0.49,1.89
1777964321.8919883,36.3,3.85,0.49,1.89
1777964322.5859356,36.3,3.85,0.49,1.89
1777964323.2774172,36.3,3.85,0.49,1.89
1777964323.9736805,36.3,3.85,0.49,1.89
1777964324.6675928,36.3,3.85,0.49,1.89
1777964325.3586605,36.3,3.85,0.49,1.89
1777964326.049093,36.3,3.85,0.49,1.89
1777964326.7404132,36.3,3.85,0.49,1.89
1777964327.4300284,36.3,3.85,0.49,1.89
1777964328.1194882,36.3,3.85,0.49,1.89
1777964328.8051107,36.3,3.85,0.49,1.89
1777964329.4956234,36.3,3.85,0.49,1.89
1777964330.1860812,36.3,3.85,0.5,1.89
1777964330.8694406,36.3,3.85,0.49,1.89
1777964331.5767615,36.3,3.85,0.5,1.89
1777964332.28922,36.3,3.85,0.49,1.89
1777964332.9820163,36.3,3.85,0.49,1.89
1777964333.6757548,36.3,3.85,0.49,1.89
1777964334.3836975,36.3,3.85,0.49,1.89
1777964335.0993009,36.3,3.85,0.49,1.89
1777964335.8024175,36.3,3.85,0.49,1.89
1777964336.5053911,36.3,3.85,0.49,1.89
1777964337.1910338,36.3,3.85,0.49,1.89
1777964337.8794794,36.3,3.85,0.49,1.89
1777964338.5728683,36.3,3.85,0.49,1.89
1777964339.2682068,36.3,3.85,0.49,1.89
1777964339.960897,36.3,3.85,0.49,1.89
1777964340.6598763,36.3,3.85,0.49,1.89
1777964341.3503196,36.3,3.85,0.49,1.89
1777964342.0473633,36.3,3.85,0.49,1.89
1777964342.743571,36.3,3.85,0.5,1.89
1777964343.4303594,36.3,3.85,0.49,1.89
1777964344.1228635,36.3,3.85,0.49,1.89
1777964344.8146808,36.3,3.85,0.49,1.89
1777964345.5290437,36.3,3.85,0.5,1.9
1777964346.2214484,36.3,3.85,0.49,1.9
1777964346.9118395,36.3,3.85,0.5,1.9
1777964347.629317,36.3,3.85,0.5,1.9
1777964348.3222172,36.3,3.85,0.5,1.9
1777964349.0166018,36.3,3.85,0.49,1.9
1777964349.7157428,36.3,3.85,0.49,1.9
1777964350.4119596,36.3,3.85,0.49,1.9
1777964351.1030772,36.3,3.85,0.49,1.9
1777964351.7991133,36.3,3.85,0.49,1.9
1777964352.5175908,36.3,3.85,0.49,1.9
1777964353.210282,36.3,3.85,0.49,1.9
1777964353.892954,36.3,3.85,0.5,1.9
1777964354.5835607,36.3,3.85,0.49,1.9
1777964355.2714655,36.3,3.85,0.49,1.9
1777964355.9558659,36.3,3.85,0.49,1.9
1777964356.6468887,36.3,3.85,0.49,1.9
1777964357.3304088,36.3,3.85,0.49,1.9
1777964358.0205185,36.3,3.85,0.49,1.9
1777964358.7127552,36.3,3.85,0.49,1.9
1777964359.4023757,36.3,3.85,0.49,1.9
1777964360.0909646,36.3,3.85,0.49,1.9
1777964360.7823358,36.3,3.85,0.49,1.9
1777964361.4799092,36.3,3.85,0.49,1.9
1777964362.1784515,36.3,3.85,0.49,1.9
1777964362.862965,36.3,3.85,0.49,1.9
1777964363.587541,36.3,3.85,0.49,1.89
1777964364.2843568,36.3,3.85,0.49,1.89
1777964364.9778223,36.3,3.85,0.49,1.89
1777964365.6662438,36.3,3.85,0.49,1.89
1777964366.355219,36.3,3.84,0.49,1.89
1777964367.0419192,36.3,3.84,0.49,1.89
1777964367.744502,36.3,3.84,0.49,1.89
1777964368.4385834,36.3,3.84,0.49,1.89
1777964369.1269412,36.3,3.84,0.49,1.89
1777964369.8196352,36.3,3.84,0.49,1.89
1777964370.5031621,36.3,3.84,0.49,1.88
1777964371.191479,36.3,3.84,0.49,1.88
1777964371.8891141,36.3,3.84,0.49,1.88
1777964372.5743625,36.3,3.84,0.49,1.88
1777964373.3388817,36.3,3.84,0.49,1.88
1777964374.0500093,36.3,3.84,0.49,1.88
1777964374.736003,36.3,3.84,0.49,1.88
1777964375.4309795,36.3,3.84,0.49,1.88
1777964376.12009,36.3,3.84,0.49,1.88
1777964376.8124201,36.3,3.84,0.49,1.88
1777964377.500857,36.3,3.84,0.49,1.88
1777964378.1919014,36.3,3.84,0.49,1.88
1777964378.878398,36.3,3.84,0.49,1.88
1777964379.5649142,36.3,3.84,0.49,1.88
1777964380.2503953,36.3,3.84,0.49,1.88
1777964380.9383147,36.3,3.84,0.49,1.88
1777964381.628854,36.3,3.84,0.49,1.88
1777964382.3224485,36.3,3.84,0.49,1.88
1777964383.011123,36.3,3.84,0.49,1.88
1777964383.6974037,36.3,3.84,0.49,1.88
1777964384.3851488,36.3,3.84,0.49,1.88
1777964385.0763156,36.3,3.84,0.49,1.88
1777964385.7721314,36.3,3.84,0.49,1.88
1777964386.4658186,36.3,3.84,0.49,1.88
1777964387.1655972,36.3,3.84,0.5,1.88
1777964387.8694413,36.3,3.84,0.5,1.89
1777964388.560542,36.3,3.84,0.49,1.89
1777964389.2754593,36.3,3.84,0.49,1.89
1777964389.9628932,36.3,3.85,0.49,1.89
1777964390.6788037,36.3,3.84,0.5,1.89
1777964391.3828807,36.3,3.85,0.5,1.89
1777964392.0853827,36.3,3.85,0.5,1.89
1777964392.7905972,36.3,3.85,0.5,1.89
1777964393.481313,36.3,3.85,0.5,1.89
1777964394.1794446,36.3,3.85,0.5,1.9
1777964394.8711731,36.3,3.85,0.5,1.9
1777964395.5794716,36.3,3.85,0.5,1.9
1777964396.2604048,36.3,3.85,0.5,1.9
1777964396.9513967,36.3,3.85,0.5,1.9
1777964397.649176,36.3,3.85,0.5,1.9
1777964398.334173,36.3,3.85,0.5,1.9
1777964399.0240703,36.3,3.85,0.5,1.91
1777964399.7153783,36.3,3.85,0.5,1.91
1777964400.417881,36.3,3.85,0.5,1.91
1777964401.1252363,36.3,3.85,0.5,1.91
1777964401.822694,36.3,3.85,0.5,1.91
1777964402.5098002,36.3,3.85,0.5,1.91
1777964403.19515,36.3,3.85,0.5,1.91
1777964403.8866775,36.3,3.85,0.5,1.91
1777964404.5815494,36.3,3.85,0.5,1.91
1777964405.266287,36.3,3.85,0.5,1.91
1777964405.9575744,36.3,3.85,0.49,1.91
1777964406.6573987,36.3,3.85,0.5,1.91
1777964407.3634725,36.3,3.85,0.5,1.91
1777964408.054016,36.3,3.85,0.5,1.91
1777964408.7585776,36.3,3.85,0.5,1.91
1777964409.4550827,36.3,3.85,0.5,1.91
1777964410.141778,36.3,3.85,0.49,1.91
1777964410.8531644,36.3,3.85,0.49,1.91
1777964411.5517263,36.3,3.85,0.5,1.91
1777964412.2614686,36.3,3.85,0.5,1.91
1777964412.9483576,36.3,3.85,0.49,1.91
1777964413.6398125,36.3,3.85,0.49,1.91
1777964414.330716,36.3,3.85,0.49,1.91
1777964415.0297692,36.3,3.85,0.5,1.91
1777964415.7252595,36.3,3.85,0.5,1.91
1777964416.4249954,36.3,3.85,0.49,1.91
1777964417.1377392,36.3,3.85,0.5,1.91
1777964417.8356876,36.3,3.85,0.5,1.91
1777964418.5316474,36.3,3.85,0.49,1.91
1777964419.2215538,36.3,3.85,0.49,1.91
1777964419.9233763,36.3,3.85,0.49,1.91
1777964420.6199992,36.3,3.85,0.5,1.91
1777964421.3278131,36.3,3.85,0.5,1.91
1777964422.0356975,36.3,3.85,0.49,1.91
1777964422.74058,36.3,3.85,0.49,1.91
1777964423.443271,36.3,3.85,0.49,1.91
1777964424.1409748,36.3,3.85,0.49,1.91
1777964424.8271136,36.3,3.85,0.5,1.91
1777964425.517696,36.3,3.85,0.5,1.91
1777964426.2132828,36.3,3.85,0.5,1.91
1777964426.898476,36.3,3.85,0.5,1.91
1777964427.5968843,36.3,3.85,0.49,1.91
1777964428.2848232,36.3,3.85,0.49,1.91
1777964428.9863188,36.3,3.85,0.5,1.91
1777964429.6804047,36.3,3.85,0.49,1.91
1777964430.3707278,36.3,3.85,0.49,1.91
1777964431.0653586,36.3,3.85,0.49,1.9
1777964431.7654219,36.3,3.85,0.5,1.91
1777964432.5171123,36.3,3.85,0.5,1.91
1777964433.2276244,36.3,3.85,0.49,1.9
1777964433.9473398,36.3,3.85,0.49,1.9
1777964434.6705654,36.3,3.85,0.49,1.9
1777964435.3649297,36.3,3.85,0.49,1.9
1777964436.0578308,36.3,3.85,0.49,1.9
1777964436.7708385,36.3,3.85,0.49,1.9
1777964437.462375,36.3,3.85,0.5,1.9
1777964438.1746304,36.3,3.85,0.5,1.9
1777964438.948253,36.3,3.85,0.49,1.9
1777964439.6708128,36.3,3.85,0.49,1.9
1777964440.3820503,36.3,3.85,0.49,1.9
1777964441.072925,36.3,3.85,0.49,1.9
1777964441.7611232,36.3,3.85,0.49,1.9
1777964442.4521792,36.3,3.84,0.49,1.9
1777964443.1390238,36.3,3.84,0.49,1.9
1777964443.827552,36.3,3.84,0.49,1.9
1777964444.567619,36.3,3.84,0.49,1.9
1777964445.2520247,36.3,3.84,0.49,1.9
1777964445.9412394,36.3,3.85,0.49,1.9
1777964446.6301432,36.3,3.84,0.49,1.9
1777964447.3718588,36.3,3.84,0.5,1.9
1777964448.0739667,36.3,3.84,0.5,1.9
1777964448.770656,36.3,3.84,0.5,1.9
1777964449.481763,36.3,3.84,0.5,1.9
1777964450.196598,36.3,3.84,0.49,1.9
1777964450.9090207,36.3,3.84,0.49,1.9
1777964451.5976074,36.3,3.84,0.49,1.9
1777964452.3212416,36.3,3.84,0.49,1.9
1777964453.0416775,36.3,3.84,0.49,1.89
1777964453.7340214,36.3,3.84,0.49,1.89
1777964454.441671,36.3,3.84,0.49,1.89
1777964455.1504617,36.3,3.84,0.49,1.89
1777964455.8429806,36.3,3.84,0.49,1.89
1777964456.558791,36.3,3.84,0.49,1.89
1777964457.2532651,36.3,3.84,0.49,1.89
1777964457.9478602,36.3,3.84,0.49,1.89
1777964458.6370273,36.3,3.84,0.49,1.89
1777964459.3470256,36.3,3.84,0.49,1.89
1777964460.052347,36.3,3.84,0.49,1.89
1777964460.7645237,36.3,3.84,0.49,1.89
1777964461.4658868,36.3,3.84,0.49,1.89
1777964462.1681316,36.3,3.84,0.49,1.89
1777964462.8651464,36.3,3.84,0.49,1.89
1777964463.552864,36.3,3.84,0.49,1.89
1777964464.2931194,36.3,3.84,0.49,1.88
1777964464.982704,36.3,3.84,0.49,1.88
1777964465.6815379,36.3,3.84,0.49,1.88
1777964466.378561,36.3,3.84,0.49,1.88
1777964467.07395,36.3,3.84,0.49,1.88
1777964467.760419,36.3,3.84,0.49,1.88
1777964468.440999,36.3,3.84,0.49,1.88
1777964469.1634278,36.3,3.84,0.49,1.88
1777964469.8632996,36.3,3.84,0.49,1.88
1777964470.5605562,36.3,3.84,0.49,1.88
1777964471.2932317,36.3,3.84,0.49,1.88
1777964471.9867692,36.3,3.84,0.49,1.88
1777964472.6734736,36.3,3.84,0.49,1.88
1777964473.3692148,36.3,3.84,0.49,1.88
1777964474.1127217,36.3,3.84,0.49,1.88
1777964474.8350556,36.3,3.84,0.49,1.88
1777964475.5412962,36.3,3.84,0.49,1.88
1777964476.2466054,36.3,3.84,0.49,1.88
1777964476.9596624,36.3,3.84,0.49,1.88
1777964477.6946352,36.3,3.84,0.49,1.88
1777964478.3874357,36.3,3.84,0.49,1.88
1777964479.0956626,36.3,3.84,0.49,1.88
1777964479.7840703,36.3,3.84,0.49,1.88
1777964480.495481,36.3,3.84,0.49,1.88
1777964481.1872447,36.3,3.84,0.49,1.88
1777964481.8827455,36.3,3.84,0.49,1.88
1777964482.5745952,36.3,3.84,0.49,1.88
1777964483.2944121,36.3,3.84,0.49,1.88
1777964483.9873784,36.3,3.84,0.49,1.88
1777964484.68112,36.3,3.84,0.49,1.88
1777964485.3689933,36.3,3.84,0.49,1.88
1777964486.0670686,36.3,3.84,0.49,1.88
1777964486.7567801,36.3,3.84,0.49,1.88
1777964487.465983,36.3,3.84,0.49,1.88
1777964488.1640263,36.3,3.84,0.49,1.88
1777964488.8931189,36.3,3.84,0.49,1.88
1777964489.5838048,36.3,3.84,0.49,1.88
1777964490.2989397,36.3,3.84,0.49,1.88
1777964491.0063634,36.3,3.84,0.49,1.88
1777964491.7145362,36.3,3.84,0.49,1.88
1777964492.4097526,36.3,3.84,0.49,1.88
1777964493.1041238,36.3,3.84,0.49,1.88
1777964493.7922463,36.3,3.84,0.49,1.88
1777964494.4848053,36.3,3.84,0.49,1.88
1777964495.1737998,36.3,3.84,0.49,1.88
1777964495.8685436,36.3,3.84,0.49,1.88
1777964496.561357,36.3,3.84,0.49,1.88
1777964497.2790601,36.3,3.84,0.49,1.88
1777964497.9727652,36.3,3.84,0.49,1.88
1777964498.7185678,36.3,3.84,0.49,1.88
1777964499.4274359,36.3,3.84,0.49,1.88
1777964500.1153092,36.3,3.84,0.49,1.88
1777964500.7869148,36.3,3.84,0.49,1.88
1777964501.477155,36.3,3.83,0.49,1.88
1777964502.159252,36.3,3.84,0.49,1.88
1777964502.837997,36.3,3.84,0.49,1.88
1777964503.5417635,36.3,3.84,0.49,1.88
1777964504.2433507,36.3,3.84,0.49,1.88
1777964504.9275491,36.3,3.84,0.49,1.88
1777964505.612278,36.3,3.84,0.49,1.88
1777964506.2995987,36.3,3.84,0.49,1.88
1777964506.982616,36.4,3.83,0.49,1.88
1777964507.6653504,36.4,3.84,0.49,1.88
1777964508.34674,36.4,3.84,0.49,1.88
1777964509.0281758,36.4,3.83,0.49,1.88
1777964509.7089872,36.3,3.83,0.49,1.88
1777964510.3916097,36.3,3.84,0.49,1.88
1777964511.0766504,36.3,3.84,0.49,1.88
1777964511.7584004,36.3,3.83,0.49,1.88
1777964512.4418333,36.4,3.83,0.49,1.88
1777964513.124052,36.4,3.84,0.49,1.88
1777964513.812016,36.4,3.84,0.49,1.88
1777964514.494759,36.4,3.83,0.49,1.88
1777964515.178061,36.3,3.83,0.49,1.88
1777964515.8617733,36.3,3.84,0.49,1.88
1777964516.5413268,36.3,3.83,0.49,1.88
1777964517.2239692,36.3,3.83,0.49,1.88
1777964517.9065163,36.4,3.83,0.49,1.88
1777964518.5861754,36.4,3.83,0.49,1.88
1777964519.2679949,36.4,3.83,0.49,1.88
1777964519.951611,36.4,3.83,0.49,1.88
1777964520.6351545,36.4,3.83,0.49,1.88
1777964521.320377,36.4,3.83,0.49,1.88
1777964522.0015001,36.4,3.83,0.49,1.87
1777964522.6843746,36.4,3.83,0.49,1.87
1777964523.365441,36.4,3.83,0.49,1.87
1777964524.0519068,36.4,3.83,0.49,1.88
1777964524.7334778,36.4,3.83,0.49,1.88
1777964525.4188766,36.4,3.83,0.49,1.88
1777964526.1023233,36.4,3.83,0.49,1.88
1777964526.7825508,36.4,3.84,0.49,1.88
1777964527.4634058,36.4,3.84,0.49,1.88
1777964528.1460178,36.4,3.84,0.49,1.88
1777964528.8306403,36.4,3.84,0.49,1.88
1777964529.5115473,36.4,3.84,0.5,1.88
1777964530.1940296,36.4,3.84,0.49,1.88
1777964530.8768694,36.4,3.84,0.49,1.88
1777964531.557367,36.4,3.84,0.48,1.88
1777964532.2410896,36.4,3.84,0.49,1.88
1777964532.9283009,36.4,3.84,0.48,1.88
1777964533.6146948,36.4,3.84,0.48,1.88
1777964534.2982163,36.4,3.84,0.48,1.87
1777964534.9806848,36.4,3.84,0.48,1.87
1777964535.6636393,36.4,3.84,0.48,1.87
1777964536.3514295,36.4,3.84,0.48,1.87
1777964537.0349646,36.5,3.84,0.48,1.87
1777964537.715632,36.5,3.84,0.48,1.87
1777964538.3934681,36.5,3.83,0.48,1.87
1777964539.0750787,36.5,3.83,0.48,1.86
1777964539.7568605,36.5,3.83,0.48,1.86
1777964540.4403813,36.5,3.83,0.47,1.86
1777964541.1232104,36.5,3.83,0.47,1.85
1777964541.8035116,36.5,3.82,0.47,1.85
1777964542.4857118,36.5,3.82,0.47,1.85
1777964543.1693294,36.5,3.82,0.47,1.84
1777964543.8567283,36.5,3.82,0.47,1.84
1777964544.5387647,36.5,3.82,0.47,1.84
1777964545.2234864,36.5,3.82,0.47,1.84
1777964545.9073286,36.5,3.82,0.47,1.83
1777964546.5912602,36.5,3.81,0.47,1.83
1777964547.274674,36.5,3.81,0.47,1.83
1777964547.9699595,36.5,3.81,0.47,1.83
1777964548.652401,36.5,3.81,0.47,1.83
1777964549.3341851,36.5,3.81,0.47,1.82
1777964550.0120351,36.5,3.81,0.47,1.82
1777964550.6918814,36.6,3.81,0.47,1.82
1777964551.3766954,36.6,3.81,0.47,1.82
1777964552.0567193,36.6,3.81,0.48,1.82
1777964552.7385235,36.6,3.82,0.48,1.82
1777964553.4230776,36.6,3.82,0.48,1.82
1777964554.10849,36.6,3.82,0.48,1.82
1777964554.7925923,36.6,3.82,0.48,1.82
1777964555.4769151,36.6,3.82,0.48,1.82
1777964556.1613495,36.6,3.82,0.48,1.83
1777964556.840926,36.6,3.82,0.48,1.83
1777964557.523557,36.6,3.82,0.48,1.83
1777964558.209405,36.6,3.82,0.47,1.83
1777964558.893736,36.5,3.83,0.48,1.83
1777964559.5772507,36.5,3.84,0.5,1.84
1777964560.2590613,36.5,3.85,0.5,1.85
1777964560.9442904,36.5,3.86,0.52,1.86
1777964561.626813,36.6,3.88,0.54,1.88
1777964562.3078892,36.6,3.9,0.57,1.91
1777964562.9925628,36.6,3.92,0.58,1.94
1777964563.6745934,36.6,3.94,0.59,1.96
1777964564.3618581,36.4,3.95,0.59,1.99
1777964565.046054,36.4,3.96,0.61,2.01
1777964565.7407613,36.4,3.97,0.61,2.04
1777964566.4276083,36.4,3.98,0.61,2.06
1777964567.1157215,36.4,3.99,0.61,2.09
1777964567.81287,36.4,4.0,0.62,2.11
1777964568.5117536,36.4,4.01,0.61,2.13
1777964569.1908576,36.4,4.02,0.61,2.15
1777964569.9017282,36.4,4.02,0.61,2.17
1777964570.6324396,36.4,4.03,0.62,2.19
1777964571.3456771,36.4,4.04,0.61,2.21
1777964572.0365,36.4,4.04,0.61,2.22
1777964572.7096345,36.4,4.04,0.61,2.23
1777964573.4057846,36.4,4.05,0.61,2.25
1777964574.146004,36.4,4.05,0.61,2.26
1777964574.8701828,36.4,4.05,0.6,2.27
1777964575.5944068,36.3,4.06,0.6,2.28
1777964576.3260171,36.3,4.06,0.61,2.29
1777964577.078614,36.3,4.06,0.6,2.3
1777964577.7838418,36.3,4.06,0.6,2.31
1777964578.466755,36.3,4.06,0.6,2.31
1777964579.1490448,36.3,4.06,0.6,2.32
1777964579.8307943,36.3,4.06,0.6,2.33
1777964580.5019858,36.3,4.06,0.6,2.33
1777964581.1713965,36.3,4.06,0.59,2.33
1777964581.9007049,36.3,4.06,0.6,2.34
1777964582.5974813,36.3,4.06,0.6,2.35
1777964583.3070104,36.3,4.06,0.6,2.35
1777964583.9824932,36.3,4.06,0.59,2.35
1777964584.6546752,36.3,4.07,0.6,2.36
1777964585.3267875,36.3,4.07,0.6,2.36
1777964586.0000775,36.3,4.07,0.6,2.37
1777964586.6729126,36.3,4.07,0.59,2.37
1777964587.3449993,36.3,4.07,0.61,2.38
1777964588.0201805,36.3,4.07,0.6,2.38
1777964588.69451,36.3,4.08,0.61,2.39
1777964589.3674164,36.3,4.09,0.61,2.4
1777964590.040548,36.3,4.1,0.64,2.42
1777964590.7381132,36.3,4.11,0.65,2.44
1777964591.4306998,36.3,4.12,0.65,2.45
1777964592.1193123,36.3,4.13,0.66,2.47
1777964592.7963026,36.3,4.14,0.67,2.49
1777964593.4706168,36.3,4.15,0.68,2.51
1777964594.1431434,36.3,4.16,0.68,2.53
1777964594.8296354,36.3,4.16,0.68,2.55
1777964595.501121,36.3,4.17,0.69,2.57
1777964596.171479,36.3,4.18,0.69,2.59
1777964596.8558707,36.3,4.18,0.68,2.61
1777964597.5735826,36.3,4.18,0.68,2.62
1777964598.3035784,36.3,4.19,0.68,2.63
1777964599.013949,36.3,4.19,0.68,2.64
1777964599.7269282,36.3,4.19,0.67,2.65
1777964600.4299335,36.3,4.19,0.67,2.66
1777964601.1046524,36.3,4.19,0.67,2.67
1777964601.7792604,36.3,4.19,0.67,2.68
1777964602.4490345,36.3,4.19,0.66,2.68
1777964603.1225257,36.3,4.19,0.66,2.69
1777964603.7961745,36.3,4.19,0.67,2.69
1777964604.468494,36.3,4.19,0.66,2.7
1777964605.1391969,36.3,4.19,0.66,2.7
1777964605.809854,36.3,4.19,0.66,2.7
1777964606.4790928,36.3,4.2,0.66,2.71
1777964607.1520016,36.3,4.19,0.66,2.71
1777964607.8258877,36.3,4.19,0.65,2.71
1777964608.4977133,36.3,4.19,0.65,2.71
1777964609.1706564,36.3,4.19,0.66,2.71
1777964609.8439534,36.3,4.19,0.65,2.71
1777964610.5145688,36.3,4.19,0.65,2.71
1777964611.1869683,36.4,4.19,0.65,2.71
1777964611.8587334,36.4,4.19,0.66,2.72
1777964612.5298994,36.4,4.19,0.65,2.71
1777964613.20092,36.4,4.18,0.65,2.71
1777964613.872801,36.3,4.18,0.64,2.71
1777964614.5640173,36.3,4.18,0.65,2.71
1777964615.2362535,36.3,4.18,0.64,2.7
1777964615.9067204,36.3,4.18,0.64,2.7
1777964616.581873,36.4,4.18,0.64,2.7
1777964617.2544034,36.4,4.18,0.65,2.7
1777964617.9257164,36.4,4.17,0.64,2.7
1777964618.5987318,36.4,4.17,0.63,2.69
1777964619.2729492,36.4,4.17,0.63,2.69
1777964619.9463568,36.4,4.17,0.64,2.69
1777964620.6186678,36.4,4.17,0.64,2.69
1777964621.292523,36.4,4.17,0.64,2.69
1777964621.9653509,36.4,4.17,0.64,2.68
1777964622.6326892,36.4,4.17,0.65,2.69
1777964623.3079154,36.4,4.17,0.65,2.69
1777964623.9800668,36.4,4.17,0.65,2.69
1777964624.6515455,36.5,4.18,0.65,2.69
1777964625.324524,36.5,4.18,0.67,2.7
1777964625.998849,36.5,4.18,0.67,2.71
1777964626.668972,36.5,4.18,0.66,2.71
1777964627.3427193,36.5,4.18,0.66,2.71
1777964628.01531,36.5,4.19,0.67,2.72
1777964628.6853583,36.5,4.19,0.67,2.73
1777964629.3581252,36.5,4.19,0.67,2.73
1777964630.0303998,36.5,4.2,0.67,2.74
1777964630.704088,36.5,4.2,0.68,2.75
1777964631.3748434,36.5,4.2,0.68,2.75
1777964632.0469434,36.5,4.2,0.67,2.76
1777964632.7173305,36.6,4.2,0.67,2.76
1777964633.3941493,36.6,4.21,0.68,2.77
1777964634.0660148,36.6,4.21,0.67,2.77
1777964634.7379253,36.6,4.2,0.67,2.77
1777964635.412318,36.6,4.2,0.66,2.77
1777964636.0832593,36.6,4.21,0.67,2.77
1777964636.7559562,36.6,4.2,0.67,2.77
1777964637.4295928,36.6,4.2,0.66,2.77
1777964638.097022,36.7,4.2,0.66,2.77
1777964638.7710423,36.7,4.2,0.66,2.77
1777964639.4440198,36.7,4.2,0.66,2.77
1777964640.115356,36.7,4.2,0.65,2.77
1777964640.7883558,36.8,4.19,0.65,2.76
1777964641.4603477,36.8,4.19,0.66,2.76
1777964642.1357696,36.8,4.19,0.65,2.76
1777964642.8068671,36.8,4.19,0.64,2.75
1777964643.4795809,36.8,4.18,0.64,2.75
1777964644.1528609,36.8,4.18,0.65,2.74
1777964644.8209472,36.8,4.18,0.64,2.74
1777964645.493693,36.8,4.17,0.64,2.73
1777964646.1634965,36.9,4.17,0.63,2.73
1777964646.8356614,36.9,4.17,0.64,2.72
1777964647.5097687,36.9,4.17,0.64,2.72
1777964648.1816192,36.9,4.17,0.63,2.71
1777964648.855734,36.9,4.16,0.63,2.71
1777964649.530328,36.9,4.16,0.64,2.7
1777964650.2009568,36.9,4.16,0.63,2.7
1777964650.8766878,36.9,4.16,0.63,2.69
1777964651.5462437,36.9,4.15,0.62,2.68
1777964652.2175615,36.9,4.15,0.63,2.68
1777964652.8900485,36.9,4.15,0.62,2.67
1777964653.5621412,36.9,4.14,0.62,2.66
1777964654.23573,36.9,4.14,0.62,2.65
1777964654.9157007,36.9,4.14,0.62,2.65
1777964655.6040835,36.9,4.13,0.62,2.64
1777964656.2875822,36.9,4.13,0.61,2.63
1777964656.971343,36.9,4.12,0.61,2.62
1777964657.6565635,36.9,4.12,0.61,2.62
1777964658.3596838,36.9,4.12,0.6,2.61
1777964659.0632553,36.9,4.11,0.6,2.6
1777964659.7502317,36.9,4.11,0.6,2.59
1777964660.4334354,36.9,4.11,0.6,2.58
1777964661.1192756,36.9,4.1,0.6,2.57
1777964661.803921,36.9,4.1,0.6,2.57
1777964662.4917994,36.9,4.09,0.6,2.56
1777964663.1762486,36.9,4.09,0.6,2.55
1777964663.8849866,36.9,4.09,0.6,2.55
1777964664.580064,36.9,4.09,0.6,2.54
1777964665.3059537,36.9,4.08,0.59,2.53
1777964665.9900312,36.9,4.08,0.6,2.52
1777964666.674433,36.9,4.08,0.59,2.52
1777964667.3624296,36.9,4.07,0.58,2.51
1777964668.0467618,36.9,4.07,0.58,2.5
1777964668.729792,36.9,4.07,0.58,2.49
1777964669.4161243,36.9,4.06,0.58,2.48
1777964670.113329,36.9,4.06,0.58,2.47
1777964670.815791,36.9,4.06,0.57,2.46
1777964671.5038755,36.9,4.06,0.58,2.46
1777964672.1910317,36.9,4.05,0.58,2.45
1777964672.8768818,36.9,4.05,0.58,2.44
1777964673.5689843,36.9,4.05,0.57,2.43
1777964674.2544327,36.9,4.05,0.58,2.43
1777964674.9406216,36.9,4.04,0.57,2.42
1777964675.6281402,36.9,4.04,0.57,2.41
1777964676.3153136,36.9,4.04,0.57,2.41
1777964676.999737,36.9,4.04,0.57,2.4
1777964677.6868255,36.9,4.04,0.57,2.4
1777964678.3727398,36.9,4.03,0.57,2.39
1777964679.0579793,36.9,4.03,0.57,2.38
1777964679.7428064,36.9,4.03,0.57,2.38
1777964680.430109,36.9,4.03,0.57,2.37
1777964681.1132731,36.9,4.02,0.56,2.36
1777964681.8006854,36.9,4.02,0.56,2.36
1777964682.490477,36.9,4.02,0.57,2.35
1777964683.17897,36.9,4.02,0.56,2.35
1777964683.888306,36.9,4.02,0.56,2.34
1777964684.5732121,36.9,4.02,0.56,2.34
1777964685.2599607,36.9,4.02,0.56,2.33
1777964685.9502816,36.9,4.02,0.56,2.33
1777964686.6356337,36.9,4.02,0.56,2.32
1777964687.345689,36.9,4.01,0.56,2.32
1777964688.031553,36.9,4.02,0.57,2.32
1777964688.7151186,36.9,4.01,0.56,2.32
1777964689.4036644,36.9,4.01,0.56,2.31
1777964690.089022,36.9,4.01,0.56,2.31
1777964690.7722926,36.9,4.01,0.57,2.31
1777964691.4567285,36.9,4.01,0.56,2.3
1777964692.1401007,36.9,4.01,0.56,2.3
1777964692.8254323,36.9,4.01,0.56,2.3
1777964693.5096045,36.9,4.01,0.56,2.3
1777964694.1964853,36.9,4.01,0.56,2.29
1777964694.891941,36.9,4.0,0.56,2.29
1777964695.5742953,36.9,4.0,0.56,2.28
1777964696.2615397,36.9,4.0,0.56,2.28
1777964696.9433563,36.9,4.0,0.55,2.28
1777964697.626033,36.9,4.0,0.55,2.27
1777964698.3101523,36.9,3.99,0.55,2.27
1777964698.997463,36.9,3.99,0.55,2.26
1777964699.6808856,36.9,3.99,0.55,2.26
1777964700.3665414,36.9,3.98,0.54,2.25
1777964701.0565434,36.9,3.98,0.54,2.24
1777964701.7438548,36.9,3.98,0.54,2.23
1777964702.4266696,36.9,3.98,0.53,2.23
1777964703.112341,36.9,3.97,0.53,2.22
1777964703.798934,36.9,3.97,0.53,2.21
1777964704.4842649,36.9,3.97,0.53,2.21
1777964705.1688097,36.9,3.96,0.53,2.2
1777964705.8560748,36.9,3.96,0.53,2.19
1777964706.5414262,36.9,3.96,0.53,2.19
1777964707.2280614,36.9,3.95,0.53,2.18
1777964707.914502,36.9,3.95,0.53,2.17
1777964708.598795,36.9,3.95,0.52,2.17
1777964709.284701,36.9,3.95,0.52,2.16
